trip_id,driver_id,start_time,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,fare_amount
TRIP-30252,DRV-036,2024-06-16T22:14:35.753Z,14.997469,79.73409,15.035821,79.756407,13.19
TRIP-34622,DRV-022,2024-06-04T08:06:18.379Z,14.957928,79.629619,14.949518,79.616876,5.8
TRIP-36577,DRV-056,2024-06-17T13:09:53.221Z,15.109011,79.778102,15.052807,79.756476,16.01
TRIP-35086,DRV-069,2024-06-01T22:10:32.235Z,15.153968,79.632379,15.170067,79.671086,13.31
TRIP-07473,DRV-080,2024-06-13T18:08:43.634Z,15.155451,79.682224,15.270833,79.684629,22.3
TRIP-46466,DRV-097,2024-06-06T07:09:00.295Z,14.994192,79.726278,14.94307,79.67583,16.64
TRIP-05391,DRV-030,2024-06-29T08:42:54.174Z,14.972555,79.694484,14.953817,79.703269,6.89
TRIP-12928,DRV-005,2024-06-01T23:22:38.964Z,15.048575,79.749888,15.039267,79.74749,6.27
TRIP-39629,DRV-085,2024-06-17T02:36:41.576Z,15.096708,79.652909,15.06979,79.675163,8.69
TRIP-16005,DRV-053,2024-06-09T00:53:54.796Z,14.988968,79.656235,14.965449,79.651769,10.35
TRIP-04541,DRV-044,2024-06-27T03:02:28.094Z,15.129569,79.682319,15.134757,79.642767,12.34
TRIP-49195,DRV-100,2024-06-23T00:40:37.154Z,15.141837,79.643429,15.123299,79.655953,9.46
TRIP-39071,DRV-063,2024-06-30T04:17:36.087Z,15.127469,79.70326,15.134176,79.710363,6.54
TRIP-22610,DRV-096,2024-06-09T10:53:53.162Z,14.990319,79.688282,15.012429,79.688568,8.93
TRIP-15967,DRV-022,2024-06-24T10:06:55.111Z,14.967913,79.712088,15.022101,79.648087,20.13
TRIP-44821,DRV-008,2024-06-02T23:29:28.927Z,15.119793,79.686077,15.167945,79.67032,11.45
TRIP-34584,DRV-092,2024-06-09T21:55:32.174Z,15.11508,79.736404,15.102891,79.741026,7.32
TRIP-10881,DRV-091,2024-06-25T21:37:20.765Z,15.114766,79.634876,15.120774,79.658095,9.87
TRIP-27639,DRV-087,2024-06-24T14:48:05.766Z,15.025732,79.677028,15.033212,79.687385,6.25
TRIP-20820,DRV-020,2024-06-23T20:04:48.065Z,15.11072,79.796175,15.117687,79.835526,9.13
TRIP-06316,DRV-036,2024-06-04T14:52:47.001Z,15.13141,79.804697,15.137055,79.833417,9.93
TRIP-29586,DRV-093,2024-06-24T23:25:13.155Z,15.100997,79.797521,15.006811,79.914687,29.41
TRIP-22487,DRV-004,2024-06-28T04:15:21.832Z,15.14723,79.726832,15.217544,79.717609,14.01
TRIP-42430,DRV-089,2024-06-08T05:45:48.901Z,15.120447,79.633825,15.13699,79.659848,9.44
TRIP-23300,DRV-045,2024-06-19T12:52:01.223Z,15.151668,79.623238,15.183377,79.629217,11.68
TRIP-45221,DRV-047,2024-06-18T05:01:14.474Z,14.993994,79.815318,14.966164,79.784109,10.31
TRIP-40111,DRV-098,2024-06-04T18:57:37.924Z,14.996485,79.697393,15.010056,79.724587,8.66
TRIP-31310,DRV-054,2024-06-30T05:16:38.561Z,15.05152,79.765762,15.024114,79.79533,13.31
TRIP-40739,DRV-032,2024-06-20T01:39:36.437Z,15.13636,79.727106,15.125159,79.73473,6.4
TRIP-42577,DRV-057,2024-06-24T01:36:14.140Z,14.990202,79.678918,14.753899,79.712033,49.36
TRIP-10668,DRV-071,2024-06-20T04:38:34.109Z,15.138081,79.628586,15.143759,79.641101,7.33
TRIP-22953,DRV-051,2024-06-18T08:48:06.938Z,15.054522,79.736722,15.145134,79.741462,19.96
TRIP-32856,DRV-056,2024-06-01T00:10:29.215Z,15.062488,79.634932,15.110464,79.657268,14.01
TRIP-30170,DRV-100,2024-06-21T05:36:14.358Z,15.049035,79.660669,15.026359,79.682806,7.93
TRIP-06104,DRV-017,2024-06-23T12:23:48.554Z,14.984038,79.814217,15.005937,79.805655,8.11
TRIP-17024,DRV-080,2024-06-26T03:46:20.679Z,15.137328,79.810629,15.159793,79.779237,12.08
TRIP-47649,DRV-009,2024-06-08T23:01:38.977Z,15.126238,79.789548,15.119318,79.82107,10.84
TRIP-12643,DRV-068,2024-06-21T03:45:37.755Z,15.029398,79.62763,15.06875,79.656212,14.42
TRIP-42378,DRV-014,2024-06-29T20:40:14.675Z,15.061259,79.692683,15.080822,79.69135,8.95
TRIP-42235,DRV-028,2024-06-15T12:37:22.646Z,15.108516,79.672804,15.128017,79.667845,9.59
TRIP-08859,DRV-018,2024-06-04T16:18:00.984Z,14.983641,79.756638,14.979341,79.751044,6.89
TRIP-06272,DRV-018,2024-06-04T17:08:40.340Z,15.079155,79.689519,15.092241,79.703727,9.25
TRIP-40676,DRV-057,2024-06-28T17:39:48.816Z,15.117522,79.792215,15.099383,79.808845,8.86
TRIP-49830,DRV-076,2024-06-08T20:36:06.611Z,15.132951,79.726951,15.120002,79.746406,7.76
TRIP-09830,DRV-031,2024-06-23T06:01:19.729Z,14.958296,79.789469,14.980876,79.786564,10
TRIP-40523,DRV-068,2024-06-04T19:37:43.001Z,15.121722,79.702841,15.133772,79.709644,6.32
TRIP-17544,DRV-023,2024-06-20T01:25:53.201Z,15.14798,79.812573,15.146617,79.873315,13.64
TRIP-32453,DRV-065,2024-06-05T04:40:12.007Z,15.091,79.721222,15.066221,79.739963,8.38
TRIP-47838,DRV-001,2024-06-29T06:05:53.350Z,15.04878,79.72327,15.070125,79.732371,9.64
TRIP-28399,DRV-041,2024-06-30T02:27:42.709Z,15.005678,79.727468,15.036944,79.713276,9.66
TRIP-46430,DRV-032,2024-06-18T06:21:30.670Z,15.057553,79.720375,15.104775,79.673432,17.04
TRIP-16015,DRV-088,2024-06-28T09:49:25.197Z,15.132811,79.816445,15.11113,79.80538,8.04
TRIP-04586,DRV-065,2024-06-15T23:19:55.297Z,14.972559,79.781009,14.984711,79.81021,8.34
TRIP-39398,DRV-045,2024-06-08T23:13:11.148Z,15.000113,79.671909,14.964449,79.663031,12.55
TRIP-16035,DRV-058,2024-06-02T17:58:44.703Z,15.13718,79.718207,15.123504,79.712696,6.53
TRIP-05228,DRV-025,2024-06-13T16:37:09.888Z,14.969365,79.751262,14.992203,79.739725,10.51
TRIP-32873,DRV-004,2024-06-21T07:59:49.626Z,14.96529,79.735092,14.995017,79.702277,11.35
TRIP-45429,DRV-047,2024-06-11T12:52:37.675Z,14.98552,79.665286,15.057623,79.707324,19.46
TRIP-18794,DRV-061,2024-06-01T16:02:38.799Z,15.088264,79.800624,15.065082,79.881001,16.66
TRIP-19862,DRV-081,2024-06-16T09:02:44.926Z,15.050116,79.659586,15.057358,79.639858,9.05
TRIP-25490,DRV-060,2024-06-27T16:36:52.711Z,15.079106,79.663218,15.0821,79.652598,5.63
TRIP-04076,DRV-074,2024-06-02T07:52:29.511Z,14.958939,79.621569,14.971993,79.603916,8.19
TRIP-07298,DRV-049,2024-06-16T03:05:54.098Z,15.116686,79.631578,15.157448,79.57985,15.31
TRIP-08107,DRV-016,2024-06-08T23:36:24.787Z,15.018896,79.705116,15.038961,79.71981,9.89
TRIP-04110,DRV-094,2024-06-16T10:19:22.690Z,15.124205,79.642364,15.101307,79.636943,6.99
TRIP-13474,DRV-019,2024-06-27T00:43:21.433Z,15.059812,79.763801,15.03721,79.792963,10.08
TRIP-21915,DRV-039,2024-06-08T18:48:04.618Z,15.017535,79.626485,15.017231,79.645658,8.29
TRIP-22283,DRV-068,2024-06-02T06:17:17.838Z,15.117887,79.648773,15.112071,79.639061,8.51
TRIP-20066,DRV-080,2024-06-06T14:56:36.513Z,15.070354,79.778713,15.036523,79.814823,10.02
TRIP-33339,DRV-063,2024-06-16T21:54:55.857Z,14.963406,79.810037,14.981819,79.778697,9.35
TRIP-11983,DRV-032,2024-06-29T01:00:10.343Z,15.137706,79.658175,15.113779,79.632848,11.08
TRIP-40436,DRV-005,2024-06-10T08:10:08.667Z,15.070818,79.78488,15.069978,79.760548,7.15
TRIP-06436,DRV-043,2024-06-15T02:20:58.428Z,15.076427,79.80524,14.95869,79.776586,27.24
TRIP-39102,DRV-017,2024-06-27T02:45:36.486Z,14.994981,79.675415,15.044227,79.672266,10.89
TRIP-23711,DRV-057,2024-06-23T22:37:57.057Z,14.98518,79.686308,15.015745,79.677884,8.38
TRIP-23884,DRV-028,2024-06-23T06:28:59.195Z,15.060476,79.750982,15.044511,79.726407,10.15
TRIP-48962,DRV-024,2024-06-02T07:24:06.517Z,14.971537,79.790524,14.969431,79.729703,16.86
TRIP-41256,DRV-033,2024-06-03T12:58:17.821Z,15.035077,79.697498,15.067931,79.68134,9.27
TRIP-29227,DRV-009,2024-06-20T23:33:30.327Z,14.974217,79.807045,14.992107,79.797804,7.47
TRIP-07452,DRV-031,2024-06-07T11:26:33.474Z,15.132748,79.631628,15.159987,79.621364,8.86
TRIP-08470,DRV-051,2024-06-13T14:22:14.858Z,15.028038,79.803692,14.984591,79.809773,11.21
TRIP-43699,DRV-073,2024-06-16T00:14:09.559Z,14.98473,79.810934,15.020397,79.782976,11.33
TRIP-13137,DRV-074,2024-06-24T19:44:06.494Z,15.120227,79.814562,15.109664,79.800138,7.37
TRIP-08331,DRV-097,2024-06-06T03:23:19.315Z,15.034863,79.648718,15.044561,79.625437,8.07
TRIP-18960,DRV-093,2024-06-21T05:18:25.711Z,15.114829,79.750462,15.160719,79.769251,15.01
TRIP-42424,DRV-061,2024-06-13T12:41:00.066Z,15.065949,79.808981,15.106097,79.839125,14.11
TRIP-28757,DRV-079,2024-06-17T23:54:32.530Z,15.09317,79.776448,15.125421,79.799446,11.3
TRIP-18778,DRV-078,2024-06-05T06:32:27.091Z,15.002051,79.747336,15.004821,79.767256,8.5
TRIP-02653,DRV-070,2024-06-17T14:34:18.659Z,15.076499,79.634585,15.086108,79.6012,10.2
TRIP-30410,DRV-057,2024-06-19T19:18:21.444Z,15.096224,79.678919,15.096669,79.702805,8.82
TRIP-46991,DRV-097,2024-06-16T02:30:08.005Z,15.076751,79.751868,15.097971,79.749259,7.98
TRIP-43934,DRV-081,2024-06-30T16:54:25.848Z,15.02954,79.749459,15.052861,79.732825,9.19
TRIP-47414,DRV-014,2024-06-12T20:01:22.742Z,14.975882,79.640116,14.968385,79.652871,7.83
TRIP-31989,DRV-088,2024-06-06T13:21:50.434Z,14.974253,79.630315,14.948075,79.644399,10.91
TRIP-27512,DRV-003,2024-06-23T18:14:27.685Z,15.091122,79.688519,15.088589,79.672023,6.46
TRIP-02199,DRV-013,2024-06-12T00:10:46.739Z,15.018017,79.817336,14.905424,79.809733,20.4
TRIP-28530,DRV-037,2024-06-01T01:33:23.930Z,15.12967,79.746006,15.124775,79.729273,8.11
TRIP-07119,DRV-057,2024-06-17T07:55:28.795Z,15.004527,79.78109,14.954567,79.74465,14.56
TRIP-15834,DRV-082,2024-06-07T15:50:34.587Z,15.02845,79.650648,15.003485,79.661878,10.95
TRIP-04911,DRV-062,2024-06-15T20:21:56.629Z,15.04699,79.761161,15.053248,79.786524,10.78
TRIP-31533,DRV-055,2024-06-30T05:39:51.115Z,15.118214,79.802362,15.151787,79.825464,11.35
TRIP-20835,DRV-017,2024-06-06T07:34:42.567Z,15.142282,79.67874,15.111887,79.667752,9.35
TRIP-42755,DRV-035,2024-06-22T20:02:35.071Z,15.019018,79.628152,15.02295,79.576888,13.7
TRIP-03860,DRV-005,2024-06-23T13:05:21.121Z,14.978809,79.719598,15.003539,79.710751,7.56
TRIP-40325,DRV-085,2024-06-29T13:27:30.618Z,15.066514,79.632789,15.082812,79.638767,7.95
TRIP-11683,DRV-003,2024-06-17T10:00:58.400Z,14.983305,79.770346,14.97327,79.768358,7.85
TRIP-34299,DRV-003,2024-06-07T23:51:16.169Z,14.969195,79.696386,14.985401,79.673654,9.24
TRIP-11346,DRV-045,2024-06-19T20:59:25.540Z,15.070252,79.725534,15.089977,79.752267,11.64
TRIP-08459,DRV-067,2024-06-09T02:11:49.899Z,15.010856,79.647958,15.035316,79.532354,21.3
TRIP-26347,DRV-057,2024-06-26T20:00:07.619Z,15.079669,79.640702,15.094349,79.614706,10.12
TRIP-20682,DRV-090,2024-06-11T11:09:39.083Z,14.995156,79.713694,15.012398,79.665496,12.04
TRIP-06723,DRV-026,2024-06-18T22:23:40.095Z,15.155468,79.677208,15.230781,79.680762,16.98
TRIP-18303,DRV-027,2024-06-02T21:16:48.169Z,14.965972,79.65828,14.953648,79.669773,6.83
TRIP-25997,DRV-022,2024-06-03T12:54:23.709Z,15.053168,79.755893,15.065113,79.76364,5.83
TRIP-20508,DRV-011,2024-06-01T13:04:04.429Z,15.112486,79.667011,15.092909,79.669009,9.58
TRIP-40226,DRV-054,2024-06-28T22:53:52.351Z,15.017899,79.704815,14.99031,79.677164,11.94
TRIP-24014,DRV-020,2024-06-18T06:25:31.105Z,15.00852,79.765888,15.001504,79.786346,8.95
TRIP-09818,DRV-033,2024-06-27T16:08:04.091Z,14.976227,79.648598,14.965702,79.664028,7.36
TRIP-36425,DRV-038,2024-06-06T02:18:42.837Z,15.029499,79.801223,15.04792,79.823631,10.83
TRIP-10293,DRV-011,2024-06-21T14:35:22.520Z,15.142574,79.636776,15.131268,79.626891,7.59
TRIP-23283,DRV-012,2024-06-18T19:45:06.527Z,15.003634,79.62258,14.955052,79.643886,14.98
TRIP-42633,DRV-053,2024-06-19T15:57:18.417Z,15.10479,79.782676,15.098863,79.80049,6.63
TRIP-02107,DRV-009,2024-06-18T16:17:35.606Z,15.063773,79.772149,15.114832,79.758508,15.94
TRIP-06557,DRV-025,2024-06-12T03:43:16.029Z,15.074824,79.72129,15.007659,79.714081,17.1
TRIP-48173,DRV-028,2024-06-09T18:17:45.201Z,14.960106,79.629161,14.978405,79.624654,7.33
TRIP-13512,DRV-013,2024-06-03T22:06:06.577Z,15.029017,79.629172,14.932056,79.662946,25.6
TRIP-27417,DRV-003,2024-06-06T16:22:38.949Z,15.0554,79.691224,15.138117,79.658451,16.12
TRIP-00990,DRV-090,2024-06-12T08:58:33.333Z,15.067271,79.694739,15.009166,79.717282,16.36
TRIP-06324,DRV-031,2024-06-17T21:29:00.084Z,15.130595,79.627084,15.131095,79.590457,11.68
TRIP-24669,DRV-008,2024-06-15T12:01:01.149Z,14.976927,79.698156,15.017862,79.657143,13.92
TRIP-17546,DRV-029,2024-06-09T06:27:05.666Z,14.994779,79.795818,14.959641,79.756224,11.28
TRIP-11761,DRV-084,2024-06-29T15:03:25.628Z,15.033516,79.795111,15.022283,79.769525,9.73
TRIP-14651,DRV-096,2024-06-17T02:41:41.822Z,15.08637,79.678755,15.1157,79.668515,8.82
TRIP-47557,DRV-063,2024-06-02T09:03:38.289Z,15.129208,79.6738,15.098339,79.634692,11.33
TRIP-10614,DRV-058,2024-06-08T07:58:11.442Z,15.103731,79.746954,15.116385,79.746222,8.09
TRIP-09691,DRV-036,2024-06-09T00:24:12.140Z,15.00799,79.766835,14.99622,79.75509,8.03
TRIP-22289,DRV-021,2024-06-29T10:35:18.521Z,15.072706,79.685124,15.041419,79.500618,31.62
TRIP-41816,DRV-011,2024-06-12T17:24:40.814Z,15.078738,79.70618,15.06383,79.525312,33
TRIP-28062,DRV-071,2024-06-28T12:54:44.887Z,15.096148,79.638691,15.038462,79.697817,19.38
TRIP-28068,DRV-079,2024-06-27T13:02:34.720Z,15.12972,79.734308,15.157724,79.714088,11.38
TRIP-22579,DRV-093,2024-06-01T16:26:03.817Z,15.064996,79.637941,15.088422,79.666653,9.93
TRIP-06492,DRV-010,2024-06-10T23:31:03.899Z,15.155792,79.734172,15.175388,79.717116,9.95
TRIP-15007,DRV-029,2024-06-30T04:32:31.760Z,15.025931,79.676814,15.036099,79.707273,9.08
TRIP-38869,DRV-021,2024-06-30T12:32:34.764Z,15.011879,79.810457,14.932999,79.833362,17.29
TRIP-05579,DRV-082,2024-06-12T22:59:32.795Z,15.03207,79.637444,14.949433,79.667326,22.19
TRIP-46751,DRV-056,2024-06-23T03:08:59.103Z,15.092097,79.773909,15.019733,79.766326,15.26
TRIP-19847,DRV-041,2024-06-09T00:48:04.474Z,15.127389,79.7319,15.106367,79.793223,16.35
TRIP-39688,DRV-064,2024-06-12T00:25:50.225Z,14.964376,79.702792,14.985401,79.702842,8.42
TRIP-30278,DRV-047,2024-06-01T18:36:18.875Z,15.073205,79.736217,15.076196,79.716144,8.66
TRIP-13485,DRV-042,2024-06-08T17:08:58.237Z,15.068437,79.710927,15.092279,79.645255,16.01
TRIP-27083,DRV-088,2024-06-18T12:53:12.841Z,14.984158,79.775984,14.950972,79.75493,9.47
TRIP-30825,DRV-014,2024-06-18T06:45:12.900Z,15.138598,79.633854,15.183942,79.636817,11.56
TRIP-02824,DRV-024,2024-06-08T04:54:48.876Z,15.128088,79.704267,15.137847,79.684414,9.55
TRIP-31714,DRV-082,2024-06-19T12:55:54.710Z,15.092104,79.642171,15.100229,79.617835,9.62
TRIP-06882,DRV-010,2024-06-27T23:10:57.673Z,15.106093,79.803634,15.080028,79.844065,12.32
TRIP-45139,DRV-053,2024-06-10T05:43:48.478Z,15.117716,79.812258,15.193818,79.705042,26.41
TRIP-11745,DRV-064,2024-06-27T17:47:32.696Z,15.107835,79.77741,15.12763,79.825059,15.57
TRIP-29026,DRV-014,2024-06-28T22:05:01.940Z,15.062267,79.629315,15.006237,79.578878,16.26
TRIP-13360,DRV-039,2024-06-26T17:21:17.883Z,14.998477,79.668227,14.978764,79.620915,13.54
TRIP-24504,DRV-055,2024-06-17T03:01:30.370Z,15.044811,79.622014,15.024155,79.63169,9.34
TRIP-43587,DRV-083,2024-06-16T15:35:34.664Z,15.092995,79.654205,15.050918,79.672992,10.14
TRIP-06972,DRV-037,2024-06-16T21:12:05.281Z,14.981481,79.7328,15.030718,79.763271,16.77
TRIP-39203,DRV-067,2024-06-29T11:39:18.689Z,15.012167,79.811287,14.968864,79.774927,12.75
TRIP-03785,DRV-038,2024-06-07T22:22:51.938Z,14.973706,79.817699,14.944185,79.776206,14.42
TRIP-44556,DRV-069,2024-06-12T23:36:10.386Z,15.033124,79.782364,15.015693,79.73131,12.04
TRIP-23578,DRV-067,2024-06-16T23:48:46.560Z,15.022424,79.814649,15.040386,79.810284,7.83
TRIP-08572,DRV-026,2024-06-16T02:41:17.016Z,14.993207,79.783205,14.938252,79.792281,14.61
TRIP-23758,DRV-091,2024-06-09T21:55:51.231Z,15.051008,79.760142,15.049346,79.739435,9.69
TRIP-47814,DRV-100,2024-06-23T12:39:52.576Z,15.134801,79.709652,15.151169,79.696962,7.52
TRIP-46750,DRV-071,2024-06-04T01:02:43.714Z,15.066093,79.806075,15.049928,79.825762,10.86
TRIP-32402,DRV-098,2024-06-26T05:38:44.242Z,15.1361,79.65641,15.148468,79.63341,7.03
TRIP-46828,DRV-075,2024-06-05T15:22:26.790Z,14.994435,79.692623,14.99099,79.695885,6.76
TRIP-01839,DRV-073,2024-06-17T16:45:20.701Z,15.131347,79.625501,15.147687,79.596589,9.29
TRIP-38948,DRV-092,2024-06-12T02:10:39.144Z,15.021304,79.627258,15.062929,79.701223,21.03
TRIP-31621,DRV-036,2024-06-05T04:10:17.308Z,15.08639,79.63683,14.981371,79.586468,25.28
TRIP-31711,DRV-016,2024-06-16T20:20:58.929Z,15.115399,79.693121,15.078721,79.691892,10.29
TRIP-38278,DRV-026,2024-06-25T11:11:56.598Z,15.141777,79.690182,15.153295,79.711986,8.31
TRIP-16534,DRV-052,2024-06-15T14:46:06.780Z,15.027902,79.65557,15.000659,79.676299,9.3
TRIP-49062,DRV-085,2024-06-06T06:31:56.116Z,15.089529,79.70878,15.057309,79.701665,12.08
TRIP-48854,DRV-072,2024-06-14T22:36:41.567Z,15.044134,79.819333,15.0703,79.865839,12.27
TRIP-32559,DRV-061,2024-06-03T23:01:09.958Z,15.074562,79.700361,15.06688,79.689801,7.06
TRIP-02959,DRV-007,2024-06-06T19:58:25.616Z,15.037344,79.791404,15.084241,79.819245,15
TRIP-25315,DRV-082,2024-06-12T19:11:11.155Z,14.970312,79.717422,15.101756,79.696268,30.37
TRIP-47826,DRV-021,2024-06-14T07:46:06.775Z,15.003701,79.804304,15.075561,79.740411,18.37
TRIP-27734,DRV-037,2024-06-14T00:03:26.442Z,15.053734,79.680019,15.076495,79.677782,6.6
TRIP-06615,DRV-090,2024-06-26T23:59:05.652Z,14.977826,79.701165,14.93391,79.719217,14.76
TRIP-30860,DRV-021,2024-06-25T10:38:42.480Z,15.134926,79.722448,15.112985,79.687866,9.53
TRIP-39381,DRV-038,2024-06-10T20:05:20.230Z,15.153145,79.816625,15.142756,79.787269,10.96
TRIP-28767,DRV-042,2024-06-01T23:36:06.121Z,15.040813,79.77542,15.03143,79.732538,12.82
TRIP-06719,DRV-091,2024-06-03T03:28:10.782Z,14.978537,79.764195,15.006737,79.742966,9.09
TRIP-08345,DRV-040,2024-06-13T06:52:30.358Z,15.14446,79.744992,15.174209,79.72481,10.34
TRIP-24745,DRV-041,2024-06-11T09:08:55.942Z,15.096203,79.697554,15.155315,79.66666,17.86
TRIP-45013,DRV-054,2024-06-07T04:13:11.335Z,15.136713,79.673905,15.129412,79.681663,6.67
TRIP-13470,DRV-058,2024-06-28T18:24:45.478Z,15.152599,79.651036,15.148117,79.627344,10.27
TRIP-21523,DRV-071,2024-06-30T06:42:55.587Z,15.108232,79.651521,15.112392,79.639758,6.75
TRIP-45882,DRV-082,2024-06-17T18:58:26.630Z,15.11854,79.661582,15.111492,79.642776,8.17
TRIP-29607,DRV-019,2024-06-25T06:54:04.322Z,15.113853,79.751317,15.090672,79.748527,9.77
TRIP-00615,DRV-071,2024-06-01T16:27:56.506Z,15.012638,79.765038,15.032689,79.776745,8.43
TRIP-47568,DRV-044,2024-06-16T21:36:24.741Z,15.048096,79.727762,15.068901,79.719174,7.78
TRIP-43827,DRV-004,2024-06-11T05:18:02.507Z,15.09026,79.734245,15.096381,79.72732,7.5
TRIP-31535,DRV-096,2024-06-17T04:42:50.124Z,15.071914,79.74997,15.048099,79.745074,9.42
TRIP-04215,DRV-099,2024-06-03T04:00:47.109Z,15.145911,79.642977,15.164775,79.645667,7.97
TRIP-08651,DRV-029,2024-06-20T23:22:25.337Z,15.040852,79.708677,15.053463,79.714748,6.85
TRIP-21277,DRV-008,2024-06-02T03:24:48.621Z,14.998047,79.694939,14.983122,79.709256,7.49
TRIP-34412,DRV-091,2024-06-01T23:09:56.240Z,15.060539,79.771653,15.109703,79.801992,17.19
TRIP-04283,DRV-032,2024-06-06T23:14:38.785Z,15.042971,79.709219,15.035673,79.716209,5.39
TRIP-04892,DRV-005,2024-06-19T05:12:05.351Z,15.121252,79.649556,15.152511,79.645446,10.31
TRIP-12132,DRV-005,2024-06-30T00:41:42.918Z,14.983414,79.686388,14.946846,79.701361,10.79
TRIP-41942,DRV-050,2024-06-16T17:35:10.705Z,15.086355,79.807263,15.071019,79.826266,7.33
TRIP-48443,DRV-056,2024-06-04T05:57:48.223Z,14.960057,79.686631,14.930745,79.652532,13.31
TRIP-11603,DRV-010,2024-06-26T07:33:45.573Z,15.129407,79.632183,15.116337,79.640482,5.86
TRIP-47494,DRV-026,2024-06-29T00:34:50.626Z,15.064013,79.713307,15.076252,79.699825,9.03
TRIP-47481,DRV-082,2024-06-06T10:19:25.313Z,15.048317,79.772055,15.03502,79.782196,6.15
TRIP-37161,DRV-089,2024-06-18T14:51:02.745Z,15.144994,79.801752,15.134181,79.775222,7.67
TRIP-00650,DRV-058,2024-06-24T06:18:52.082Z,15.120022,79.743736,15.139548,79.720828,9.87
TRIP-26511,DRV-029,2024-06-10T00:08:29.112Z,15.115921,79.631561,15.13675,79.627507,8.58
TRIP-21430,DRV-071,2024-06-18T23:01:54.172Z,15.112264,79.658121,15.104597,79.681961,8.37
TRIP-08561,DRV-015,2024-06-24T01:13:46.353Z,15.062977,79.700744,15.046568,79.718841,10.08
TRIP-05007,DRV-042,2024-06-12T03:13:16.473Z,15.101602,79.809808,14.996293,79.749219,20.69
TRIP-08696,DRV-060,2024-06-02T07:32:03.813Z,15.100029,79.80041,15.091893,79.833936,8.28
TRIP-43220,DRV-013,2024-06-27T21:48:43.468Z,15.108264,79.72022,15.156566,79.667543,18.34
TRIP-13075,DRV-014,2024-06-21T17:19:05.299Z,15.142803,79.650144,15.175187,79.630621,12.86
TRIP-08323,DRV-053,2024-06-19T15:57:45.673Z,15.10074,79.646291,15.084462,79.602603,13.72
TRIP-08706,DRV-085,2024-06-25T13:34:46.900Z,15.126942,79.819865,15.097478,79.831731,9.34
TRIP-47236,DRV-041,2024-06-24T18:33:57.909Z,15.088714,79.7931,15.089174,79.752847,12.91
TRIP-47694,DRV-003,2024-06-13T15:10:33.868Z,15.146356,79.63544,15.105373,79.624634,10.31
TRIP-26917,DRV-042,2024-06-18T13:54:59.589Z,15.001904,79.697426,15.003296,79.767323,16.4
TRIP-37858,DRV-032,2024-06-28T08:42:08.879Z,15.118701,79.719574,15.1085,79.741774,8.14
TRIP-42585,DRV-095,2024-06-24T23:48:32.530Z,15.088891,79.759357,15.111904,79.715717,11.75
TRIP-35370,DRV-014,2024-06-23T22:57:12.421Z,14.982244,79.635037,14.967199,79.628128,5.52
TRIP-04261,DRV-043,2024-06-01T18:23:38.394Z,15.109724,79.709745,15.163255,79.697959,14.65
TRIP-10131,DRV-011,2024-06-07T05:07:42.907Z,14.967515,79.644442,14.952102,79.634714,8.12
TRIP-36082,DRV-052,2024-06-22T15:53:10.631Z,15.037468,79.726531,15.025708,79.761177,12.17
TRIP-02638,DRV-072,2024-06-10T16:04:46.452Z,15.089692,79.645978,15.191169,79.742412,26.56
TRIP-49954,DRV-052,2024-06-23T15:48:35.778Z,15.064398,79.678924,15.000718,79.705589,17.03
TRIP-05507,DRV-020,2024-06-12T07:14:49.308Z,15.14908,79.812385,15.111232,79.782523,12.19
TRIP-49278,DRV-008,2024-06-10T22:44:54.231Z,15.124705,79.726663,15.120745,79.739602,5.08
TRIP-19903,DRV-040,2024-06-06T20:15:37.822Z,15.02951,79.676604,15.056996,79.691345,10.44
TRIP-14080,DRV-097,2024-06-23T13:22:25.320Z,15.001301,79.701278,14.993754,79.702968,6.75
TRIP-24825,DRV-067,2024-06-08T08:26:12.715Z,15.111528,79.675706,15.078947,79.66719,8.9
TRIP-06208,DRV-094,2024-06-06T08:21:57.501Z,14.991459,79.645801,14.977137,79.641988,7.66
TRIP-28750,DRV-071,2024-06-22T10:22:04.039Z,15.094288,79.626246,15.085381,79.652732,8.79
TRIP-15299,DRV-052,2024-06-15T03:03:13.450Z,14.98279,79.727124,14.993968,79.719769,7.93
TRIP-32927,DRV-028,2024-06-13T14:36:16.574Z,15.105035,79.806941,15.104127,79.780926,10.05
TRIP-46167,DRV-019,2024-06-09T06:17:35.389Z,15.065186,79.639558,15.073552,79.623328,6.45
TRIP-46600,DRV-069,2024-06-02T10:19:36.095Z,15.103575,79.660242,15.09091,79.649773,6.44
TRIP-44581,DRV-060,2024-06-13T09:49:20.990Z,15.132692,79.794492,15.157066,79.793993,8.51
TRIP-28080,DRV-043,2024-06-16T03:36:44.029Z,15.115842,79.683456,15.050136,79.715072,17.3
TRIP-10480,DRV-025,2024-06-03T20:30:57.375Z,15.037827,79.716601,15.056293,79.723626,9.86
TRIP-36260,DRV-096,2024-06-21T18:07:40.004Z,15.118547,79.728502,15.101949,79.682407,14.74
TRIP-43300,DRV-026,2024-06-05T05:07:53.563Z,15.098866,79.62865,15.122472,79.606425,10.74
TRIP-29640,DRV-058,2024-06-19T06:57:13.528Z,15.10011,79.728718,15.089867,79.720493,7.36
TRIP-42474,DRV-071,2024-06-14T16:46:52.868Z,15.098313,79.795694,15.087647,79.809126,8.17
